Feature_ID,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
68e94bbbac009196984a175ae5658038,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,,0.7728824541
adb813b8aac6534a19b98e0f7b8ab90b,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,,0.7852656117
ddf3422b7cf4874975b39bafc8ae58c5,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,,0.9312907194
c6f2465d93447929904f51c709ee16d3,Bacteria,Pseudomonadota,Gammaproteobacteria,,,,,0.8490062756
134d093813a01702782c14628f4f805f,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Halieaceae,Halioglobus,,0.8090982071
477e00aef006fd11277e002d9e0114f5,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp000313935,0.9666771047
5ae6e5099c88b9602ed5646a44941005,Bacteria,Pseudomonadota,Gammaproteobacteria,,,,,0.9979689702
45036b6f430bf3a7bcfceff0cb7f2481,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Achromobacter,,0.7746964138
6ee4eddda8abb5291e01ad6ac4de233b,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.988987233
ede570ca4acb5e3d1d92f6e454d99c38,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.9877575896
a321b7997141ce935928f2f2019e30b4,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp030549615,0.7696338059
9ffca58e241db8ee94825c1cd710972a,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.9370954204
0f75a307d6a6f573e8a6a71de0fb224f,Bacteria,Pseudomonadota,Gammaproteobacteria,,,,,0.9867393541
11c976329fc1b8d86e0a2ff647e7e0b6,Bacteria,Elusimicrobiota,Elusimicrobia,2-01-FULL-59-12,2-01-FULL-59-12,2-01-FULL-59-12,2-01-FULL-59-12 sp001800075,0.8831198242
19be4948aed1024f8efdb72078452239,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,,,,0.9667995641
dde8d6003fe6264624593738a5c888e7,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus mucosae,0.9661726271
d161e7d8afadacc8e96e1f8896a228ae,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter nimipressuralis,0.7688846455
36a3850bee7eb95d1f1ee5984a2c2a4b,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Ewingella,Ewingella psychrotolerans,0.8575019743
fec72b38ad3a2adc2228c717859cf292,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,0.7836122229
a1e4f198ea15fc9ca61b6458b5dfcb01,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.9826682387
425053d2655819369ad09889ecc610e7,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,,0.7515737245
42d8bd7d553d6b52b02dbef5903bc35e,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,,,,0.9414824565
365122116f1c9ea3b305ca2338d8c419,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter nimipressuralis,0.7045397609
aecd282aaafa930a63f5f49d761eba98,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp000938735,0.9708112761
e59087468f6263ed160c6fdbdefb7bda,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,Pseudoxanthomonas taiwanensis,0.8072978183
4fec9d8dcb8c6f4a234d64760fba27b6,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,,0.7739229392
e578f0bb75e7c784818bd0bbc8336574,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,,0.7847157429
fc187add5c507473faf26233c9af8256,Bacteria,Pseudomonadota,Gammaproteobacteria,,,,,0.7726564844
1e1c577a5cca6834f66c517bb708e816,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,,,,0.8185372578
d1c6e4d628f41f173fe285961f40606a,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,,0.8126683528
80816c6e378471b98d1a928c731a3624,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,,0.9658027885
8a0540f231302a0be7344975ae2f5356,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,,0.9610402199
55eb9fcf87f35dae07bf3d63c3da1976,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas sp030549615,0.8315948911
a1c0b3d8e7456cfc036d60ca169b896b,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,,0.9547209288
d9260b962c9387844dca74464624ed3c,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,,0.9205190012
647a210575beaac838352d6549aed672,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,,,,0.9376163097
5502087af067a99f72bfa27e7976af90,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.9134289133
28b159ac1217395d268549c300045585,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Stenotrophomonas nematodicola,0.7946529969
0c5a7f6b877d9599567dd6525fbd8df6,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.9727819993
050ebd37dcde2598068171c9deb6622e,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.9673007194
2230a1f5e7327142c0513edc8b34e83e,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,,0.8423532521
2e503fa0a1349f7d61bcd46168d12250,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,,0.8008567658
7f754e1ac411a8e4cebaeb57ba10e610,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,,,0.9533466944
be9b2cc5cf5f80b1f78576ee736b7afd,Bacteria,Omnitrophota,Koll11,Zapsychrales,Fredricksoniimonadaceae,GCA-2753745,,0.8817985473
1e783afa2ca4dbe69febd8d73a2ec36b,Bacteria,Omnitrophota,Koll11,Gygaellales,Profunditerraquicolaceae,,,0.9969853842
1b9c94201f153ae0d3f4912bc7a04d38,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA952,,0.8926746442
e60613185a416d1cc6f657057dd7604c,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA952,,0.8119608821
6ffbb723f7042e1b3f1ffca8379c1d2e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,JAQVCM01,JAQVCM01 sp945897805,0.9658127191
ba957189051f3cffe6367ecaebb43f2a,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,UBA8639,UBA8639,UBA8639 sp021604105,0.9398958049
8032ad70102cdc3fe0367b03135a064a,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,,,0.8697327764
b16a6f4b0a3e5ef0a2519ffce12b829c,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,,,0.905545403
abf9d37a46a7dc2dbb28a04c7a9bfa0c,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,,,0.940481558
41202f2b2a814c5810bda4401608879c,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,,,0.7017365981
501847958e411cff32dc9884579500ea,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,,,0.7748534272
1810e5055e5d979f18fb03c3324408cc,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,,,0.9980258806
f43be3a61da4239f7fe0e16926362981,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,,,0.9973907087
64047d5a95cbc8c9e631481df51b7bb5,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,,,0.9978969862
f8f57c6af1cee87cb6427d422ec9b7fb,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,,,0.9976752531
ce27670787fb1090e09c64908af012fa,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,,,0.958557933
bd5b2ec0ef2165d4ad4c799eef65ff7c,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,,,0.9733566512
a8d82ca46b7f8fcba3b3506f950665bb,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,,,0.9628241142
2d51908e6bd43aa1ca6152d6d7c28f77,Bacteria,Bacillota,Bacilli,Bacillales,Fictibacillaceae,Fictibacillus,Fictibacillus sp004216955,0.9113722562
b1e608bab35451603933eeef7c953936,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus coagulans,0.985913082
1aab737c93dcb31e703d5d6b7bac057b,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus coagulans,0.9896813555
1fc8503ba74ed50f3b17d0d74cea9b7b,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,,,0.9995725754
62aa699380dd29628a08d34a68f94144,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,LD1,Bog-950,Bog-950 sp903861145,0.7928914576
f57d03df6ecc9fbcb6d2edc0d0b13cb6,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,,,0.9975759768
205d47614cc5c027c25280fc536034a9,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus mucosae,0.94200341
6efac40286e96dbcb3232d24579c961c,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus mucosae,0.9231668874
728cbdb1acc7f543242d94d27608ece6,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus mucosae,0.9723533271
dbb0d4e0b90154448c371c5028196dd3,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus mucosae,0.9714621246
ff3983541cbfb408d54b3dfd0772478f,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus mucosae,0.9800275159
a9bee8631d5331d6e224dd8c13653482,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus mucosae,0.9430758002
61c8ff3a93c5f8fa7591ac5af6615c10,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus mucosae,0.9567485814
53fb2a44a28fa2c621e447a391b41baa,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9131922474
9de98881475f206fdd6886634f4bdf1b,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.8618284131
d3cf7831d768912b9dc7ec87f89d95bc,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,UA16,JAIBBG01,JAIBBG01 sp016722445,0.7704858055
5a13d28ed220a3c3afc9441bffb319e3,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.8759912912
73236972fe105b4d6d985a87e7e97637,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,,0.9431335074
d83435825a48394ba2d624f76032c3dd,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,,0.9830161172
b58eaa9377805fa6595593b92e295305,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp000938735,0.9319056859
076c5357efe0d55368b33c7efbf406aa,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.774943528
b57fcdf5ce7eebeedf52b752699f9ed4,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9341593577
65b4079848f8a9289e33195f89d72b0f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9973075946
248045a07866105e7c7d4c2699475fcd,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9237222557
82f3fae38da00d53492315ac83b83be7,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9457005506
2b08db18c0cb613b7ba765e880c4ff1d,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9983656129
3980d24183caccbafc8fb8854d3fcb51,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9693307331
ce240994dc69290d96563740775cdd94,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9017397094
c0aef2df028014e8c7a97fd453df67a0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9979007475
da128af15ce90bc7f9e451d49953be99,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9506450062
da33537f02a3edd48f10266e9e8e908d,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9299508701
8298263e087e0e1c1dd3791c88a8e6d1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9630023684
5b1e6082f1a44b6c16754ad5a1792643,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9047627333
52db5e231811243f21416c41479446b1,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.8899664592
610e2fb2435a641fd7dda5e39337b12f,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9010183059
6963b0f9fb96980697a2d1cf67da96ae,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.8375205921
1b153beeaeae7ca9c9b43f58d523c269,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9831237411
83eb5015712ee5d1259ceed8805a7cdf,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9945881332
3b32b229a9cf3714a54b6060e83e377e,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp000938735,0.9625184543
e048f6f41df155c14731d56012bb7094,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp000938735,0.9516539549
2faa5ada70f523f0483f19876fd5034e,Bacteria,Bacteroidota,Bacteroidia,,,,,0.993852242
069e5491883925414ca551b065364a9b,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,,0.9206965296
0acf2aea73d13b6d2757c98b1f4befdf,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp000938735,0.9713058722
74123b9f2f216897bed02af17f5e0d89,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp000938735,0.9248540596
92d69aee8be266a33fb1731f9a5c6497,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,70-9,VAYN01,VAYN01 sp005885405,0.9597159258
798dd1d017d7fe598e671281df3cbef9,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Corynebacterium,Corynebacterium lehmanniae,0.9453644986
fc8ff1589bce80d718ad448e2f3996ca,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus erythropolis,0.9287359028
3c9dc5fd339fb48fe35916e73d003642,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus erythropolis,0.9483959851
278d30ac9d8bd8c7140f0682b563c6b0,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus erythropolis,0.825032522
f8925fd0512496e6d160ab013ae54686,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus erythropolis,0.7731633779
cb691a404692a546cd846a08c3f8abc9,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Geodermatophilaceae,Modestobacter,Modestobacter sp000620205,0.9692494539
9c62c62c614890be66476eab5089ba89,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Kocuria,,0.9593737029
fee6e88d1a508dc6d209632bdd03b054,Bacteria,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella tobetsuensis,0.8398623199
e3a75d6deaaef65a36f5a4994f7c6544,Bacteria,Bacillota,Bacilli,Exiguobacterales,Exiguobacteraceae,Exiguobacterium,Exiguobacterium sp003331145,0.9989372191
0f1a325c80378b5bc7d71a275d712776,Bacteria,Bacillota,Bacilli,Bacillales,DSM-18226,Neobacillus,Neobacillus drentensis,0.8200474472
bbcfc79e13184b2b7189a61887530807,Bacteria,Bacillota,Bacilli,Staphylococcales,Gemellaceae,Gemella,Gemella haemolysans,0.9945725495
387298b1cfd613b9b4353439b225e7fa,Bacteria,Bacillota,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium multiforme,0.7129593074
a51647114d77c1ead8ed365e02ac1704,Bacteria,Bacillota,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium multiforme,0.7322085845
a3a9cc4b929f178ec91a3e13c2521d0b,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus caccae,0.9768418558
6a8ec467dd627b9fc79c8ceafd900a89,Bacteria,Desulfobacterota,Binatia,UBA9968,UBA9968,DP-1,DP-1 sp020027655,0.9864946536
ff68909ac92f30bcb45c5fc53f70f37d,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea,,0.8315662258
1a9f75a99fc92d54a388b46cacc99217,Bacteria,Desulfobacterota,Syntrophorhabdia,Syntrophorhabdales,Syntrophorhabdaceae,UBA5609,UBA5609 sp028713955,0.8906305522
2895867bf40df90c25b3824c9c2845dd,Bacteria,,,,,,,0.9987620461
b107609f5448bf1a506230d4b86ab544,Bacteria,,,,,,,0.9955843236
41f901910677b4797248ca51913e8df0,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,,0.9931431293
d175339e255dfa5a8a7b0ab6d12d95eb,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,Neisseria cinerea,0.8394275157
3b4f00baf8994119fce5813d2e73ddf2,Bacteria,Pseudomonadota,Gammaproteobacteria,DSM-16500,DSM-16500,BMAH01,BMAH01 sp014132615,0.9511640647
bbd854e6d855eae35c0cc5f61932d233,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter guerrae,0.8406677815
04239909f3057940cc8d83f8508d4cf5,Bacteria,,,,,,,0.9998065382
0713bb10ea6f6201596a17e6262aae2a,Bacteria,Bacillota,Bacilli,Bacillales,DSM-18226,Neobacillus,Neobacillus drentensis,0.8078586273
86e393d32684c475fe1624eec090e7a9,Bacteria,Chloroflexota,Anaerolineae,Aggregatilineales,Phototrophicaceae,Flexicrinis,,0.9689931468
586f662de3116d343e13248cba5121e5,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,,0.9994908364
7e5e248ea133993a8fe2dd8a057c2bc8,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Bifidobacteriaceae,Bifidobacterium,,0.9996503196
24ae71fe90d53bd2bbacceb3a2e251ed,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides,,0.9086505612
f722e891e45d3cec0500a3a263829013,Bacteria,Bacillota,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium cuniculi,0.9551260636
a0bf3952d754c13f443b195e53501893,Bacteria,Bacillota,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium cuniculi,0.8873050444
1f4c7200326dda1350e8dd0144de3597,Bacteria,Bacillota,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium lentum,0.9350956942
a6b58464409fc8ee60e3869d135451b9,Bacteria,Bacillota,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium lentum,0.969998862
8f7d486996c78b394daf43e326a6631c,Bacteria,Bacillota,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium lentum,0.9706114197
76cd3bc5d0a73443d0f8cf820235eb39,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Sulfotelmatobacter,Sulfotelmatobacter sp020073385,0.9764660288
4c99cecf7cacc86957a53b03f9e34b97,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,0.9867963246
1893432019847b6afe2ee23ab0298dc5,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas glacialis,0.7374732829
b515162ecbefa81a73994b166f578cb9,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,,0.9930141197
a33b2a64514605918e67940f3bae09d1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,Methylobacterium jeotgali,0.9983269618
38627693ad22b0d19900afc63e6e05e1,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,,0.9999205316
9676fc7baa9c960c12a0c550ed135cfe,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,Bradyrhizobium altum,0.9683953279
fd1d20589991f3fa2bbedc8bcc226ca7,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,,0.9783162821
33001c4d7f9872313fad77a05bc63389,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,Asticcacaulis biprosthecius,0.8960475244
bba6ed2d622d7072550a1a293a9a9f71,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,,,0.9818591321
284e8dce1c4d60a541dc6742e36de3a3,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Lichenihabitans,Lichenihabitans minor,0.9395681663
8a5d3d7d4a2a8651da86e34f415a12ee,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp000938735,0.9615148844
2bb787ddc2682d4623cbd639bbea02cd,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,V1-33,CAIZWU01,CAIZWU01 sp903936775,0.9939663507
8d0c3f5417642b99c13ad0d69d7a33f5,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,UBA10450,AV80,AV80 sp003218375,0.7788720913
2ee35ac7f733ddaeb6bd02db9e8a2e14,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,CAMASH01,CAMASH01 sp945860745,0.9800437873
